ROS2_Clock,Topic_Name,Data_Keys,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8
1772240607683208042,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-7.047960,-0.057572,6.892045,0.001951,-0.004799,0.004157,-0.002058,0.387432,-0.000636
1772240607784035082,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-7.043184,-0.057548,6.889644,0.000342,-0.003781,0.002006,-0.002035,0.387369,-0.000633
1772240607787115480,/encoders,"encoder_left,encoder_right",0,1
1772240607884083424,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-7.033682,-0.043232,6.896771,0.001414,-0.007021,0.002020,-0.002118,0.387393,-0.000668
1772240607886716103,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240607887955929,/encoders,"encoder_left,encoder_right",0,1
1772240607982282521,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-6.964794,-0.014400,6.941910,-0.002882,-0.001196,-0.002311,-0.001940,0.387292,-0.000599
1772240607982973187,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240607983561516,/encoders,"encoder_left,encoder_right",0,1
1772240608081380834,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-6.960017,-0.028654,6.932358,0.000866,0.000528,0.000365,-0.001982,0.387491,-0.000597
1772240608082056332,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240608082655509,/encoders,"encoder_left,encoder_right",0,1
1772240608181260886,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-6.957742,-0.035801,6.941909,-0.000198,-0.001687,-0.001248,-0.001969,0.387724,-0.000579
1772240608182081635,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240608182853838,/encoders,"encoder_left,encoder_right",0,1
1772240608281342254,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-6.988673,-0.064490,6.918150,-0.001270,-0.002760,0.000361,-0.001959,0.387670,-0.000574
1772240608282209051,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240608282917126,/encoders,"encoder_left,encoder_right",0,1
1772240608381330757,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-7.019429,-0.050314,6.901508,0.001412,-0.003307,-0.001247,-0.002103,0.387468,-0.000610
1772240608382191121,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240608383278498,/encoders,"encoder_left,encoder_right",0,1
1772240608481325787,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-6.924411,-0.030894,6.953741,-0.002336,-0.001715,-0.001254,-0.002115,0.387644,-0.000617
1772240608481964101,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240608482517549,/encoders,"encoder_left,encoder_right",0,1
1772240608581080718,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-6.938639,-0.045225,6.951395,0.000876,-0.001128,-0.001266,-0.002008,0.387564,-0.000544
1772240608581691799,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240608582283840,/encoders,"encoder_left,encoder_right",0,1
1772240608681194950,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-7.031257,-0.055112,6.903921,-0.003391,-0.001681,0.001963,-0.001969,0.387364,-0.000511
1772240608682450169,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240608683327270,/encoders,"encoder_left,encoder_right",0,1
1772240608781067355,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-7.005102,-0.035965,6.915771,0.000878,-0.000604,-0.001810,-0.002050,0.387413,-0.000543
1772240608781683524,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240608782372847,/encoders,"encoder_left,encoder_right",0,1
1772240608881276885,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-6.997951,-0.045450,6.925297,0.000357,-0.003844,-0.000715,-0.002210,0.387579,-0.000601
1772240608882040640,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240608882621193,/encoders,"encoder_left,encoder_right",0,1
1772240608981235467,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-6.974196,-0.057253,6.925240,0.000355,-0.001111,0.000351,-0.002160,0.387568,-0.000583
1772240608981988374,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240608982564863,/encoders,"encoder_left,encoder_right",0,1
1772240609081167106,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-6.986123,-0.043032,6.934813,0.001418,-0.000563,-0.000200,-0.002246,0.387271,-0.000616
1772240609081828908,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240609082418229,/encoders,"encoder_left,encoder_right",0,1
1772240609181097434,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-6.936213,-0.045206,6.948997,0.001941,0.002135,-0.001296,-0.002123,0.387433,-0.000560
1772240609181728131,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240609182303308,/encoders,"encoder_left,encoder_right",0,1
1772240609281388535,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-7.012353,-0.052674,6.899112,-0.000712,-0.005451,0.001408,-0.002096,0.387409,-0.000516
1772240609282298629,/odom,"pos_x,pos_y,orient_z",0.0000,0.0000,0.0000
1772240609283430966,/encoders,"encoder_left,encoder_right",0,1
