ROS2_Clock,Topic_Name,Data_Keys,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8
1776366478167405149,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.040962,-0.150119,9.352807,0.003074,0.000716,-0.003295,-0.008505,0.156692,0.002174
1776366478170006627,/encoders,"encoder_left,encoder_right",0,15202452
1776366478172592745,/motor_speed,speed_setting,50
1776366478269300843,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.048213,-0.166828,9.362390,0.000933,-0.000327,0.000452,-0.008642,0.156494,0.002171
1776366478271545919,/odom,"pos_x,pos_y,orient_z",0.0460,0.0307,0.0956
1776366478272510801,/encoders,"encoder_left,encoder_right",0,15202452
1776366478273030091,/motor_speed,speed_setting,50
1776366478364819344,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.052939,-0.166842,9.352857,-0.001739,0.001282,0.000977,-0.008554,0.156646,0.002206
1776366478365964107,/odom,"pos_x,pos_y,orient_z",0.0460,0.0307,0.0956
1776366478367705509,/encoders,"encoder_left,encoder_right",0,15202452
1776366478368748987,/motor_speed,speed_setting,50
1776366478464855006,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.062241,-0.128771,9.352842,0.002003,-0.001984,-0.001137,-0.008401,0.156774,0.002221
1776366478465791118,/odom,"pos_x,pos_y,orient_z",0.0460,0.0307,0.0956
1776366478467371264,/encoders,"encoder_left,encoder_right",0,15202452
1776366478468101413,/motor_speed,speed_setting,50
1776366478564357456,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.043387,-0.147758,9.355205,-0.000674,-0.000892,0.000984,-0.008463,0.156797,0.002234
1776366478564993009,/odom,"pos_x,pos_y,orient_z",0.0460,0.0307,0.0956
1776366478565574511,/encoders,"encoder_left,encoder_right",0,15202452
1776366478566220689,/motor_speed,speed_setting,50
1776366478664779986,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.050489,-0.143023,9.336133,0.001452,0.000216,0.000978,-0.008424,0.156641,0.002236
1776366478665854602,/odom,"pos_x,pos_y,orient_z",0.0460,0.0307,0.0956
1776366478666803899,/encoders,"encoder_left,encoder_right",0,15202452
1776366478667675816,/motor_speed,speed_setting,50
1776366478764524690,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.043337,-0.145369,9.355198,-0.000151,-0.002532,0.000454,-0.008517,0.156725,0.002225
1776366478765494244,/odom,"pos_x,pos_y,orient_z",0.0460,0.0307,0.0956
1776366478766385266,/encoders,"encoder_left,encoder_right",0,15202452
1776366478767347715,/motor_speed,speed_setting,50
1776366478864915826,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.041062,-0.133480,9.343269,-0.001771,-0.000406,-0.001191,-0.008273,0.156656,0.002285
1776366478865491984,/odom,"pos_x,pos_y,orient_z",0.0460,0.0307,0.0956
1776366478866002954,/encoders,"encoder_left,encoder_right",0,15202452
1776366478866499524,/motor_speed,speed_setting,50
1776366478964584365,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.045788,-0.131115,9.345664,0.001442,-0.001993,-0.001179,-0.008458,0.156725,0.002252
1776366478965599714,/odom,"pos_x,pos_y,orient_z",0.0460,0.0307,0.0956
1776366478966495600,/encoders,"encoder_left,encoder_right",0,15202452
1776366478967438497,/motor_speed,speed_setting,50
1776366479065759254,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.050589,-0.162078,9.343308,0.000353,0.000222,0.000956,-0.008435,0.156789,0.002246
1776366479066696422,/odom,"pos_x,pos_y,orient_z",0.0460,0.0307,0.0956
