ROS2_Clock,Topic_Name,Data_Keys,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8
1776366705457282166,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.166113,-0.098296,9.309372,0.001026,-0.000836,0.000419,-0.007578,0.163899,0.014107
1776366705459943423,/odom,"pos_x,pos_y,orient_z",0.0256,0.0298,-0.1181
1776366705462404958,/encoders,"encoder_left,encoder_right",0,29928127
1776366705465350805,/motor_speed,speed_setting,50
1776366705556766385,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.175665,-0.093584,9.290316,-0.000045,-0.002417,0.003104,-0.007606,0.163832,0.014115
1776366705557839464,/odom,"pos_x,pos_y,orient_z",0.0256,0.0298,-0.1181
1776366705558801465,/encoders,"encoder_left,encoder_right",0,29928127
1776366705560173376,/motor_speed,speed_setting,50
1776366705654686202,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.187592,-0.103160,9.302284,-0.001117,-0.002987,0.002032,-0.007721,0.163761,0.014082
1776366705655604041,/odom,"pos_x,pos_y,orient_z",0.0256,0.0298,-0.1181
1776366705656467926,/encoders,"encoder_left,encoder_right",0,29928127
1776366705657318562,/motor_speed,speed_setting,50
1776366705754859352,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.187542,-0.098391,9.292733,0.000479,0.000812,0.000936,-0.007732,0.163926,0.014094
1776366705755830890,/odom,"pos_x,pos_y,orient_z",0.0256,0.0298,-0.1181
1776366705756702390,/encoders,"encoder_left,encoder_right",0,29928127
1776366705757559907,/motor_speed,speed_setting,50
1776366705855133946,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.180441,-0.117404,9.302268,-0.000053,-0.001379,0.000404,-0.007712,0.163984,0.014105
1776366705856052458,/odom,"pos_x,pos_y,orient_z",0.0256,0.0298,-0.1181
1776366705856916374,/encoders,"encoder_left,encoder_right",0,29928127
1776366705857775970,/motor_speed,speed_setting,50
1776366705954959206,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.194744,-0.084156,9.302298,-0.000601,0.001310,-0.000686,-0.007590,0.164023,0.014111
1776366705955901719,/odom,"pos_x,pos_y,orient_z",0.0256,0.0298,-0.1181
1776366705956819270,/encoders,"encoder_left,encoder_right",0,29928127
1776366705957686386,/motor_speed,speed_setting,50
1776366706055189702,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.178066,-0.107876,9.299873,-0.000599,0.000262,0.001477,-0.007678,0.163852,0.014086
1776366706056187610,/odom,"pos_x,pos_y,orient_z",0.0256,0.0298,-0.1181
1776366706057102793,/encoders,"encoder_left,encoder_right",0,29928127
1776366706057987350,/motor_speed,speed_setting,50
1776366706155073109,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.180341,-0.110247,9.302254,-0.000063,0.000206,-0.001732,-0.007747,0.163735,0.014060
1776366706156143628,/odom,"pos_x,pos_y,orient_z",0.0256,0.0298,-0.1181
1776366706157294279,/encoders,"encoder_left,encoder_right",0,29928127
1776366706158222167,/motor_speed,speed_setting,50
1776366706255036264,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.168589,-0.114981,9.295083,-0.000064,0.001316,-0.001214,-0.007747,0.163791,0.014068
1776366706256793762,/odom,"pos_x,pos_y,orient_z",0.0256,0.0298,-0.1181
1776366706257679568,/encoders,"encoder_left,encoder_right",0,29928127
1776366706258542204,/motor_speed,speed_setting,50
1776366706354909206,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.090223,-0.009968,9.280528,0.002092,-0.000748,0.002547,-0.007359,0.163596,0.014162
1776366706355662908,/odom,"pos_x,pos_y,orient_z",0.0256,0.0298,-0.1181
1776366706356831705,/encoders,"encoder_left,encoder_right",0,29928174
1776366706358016469,/motor_speed,speed_setting,50
1776366706454847175,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.061743,1.356027,9.804763,-0.027758,-0.034987,0.024234,-0.006564,0.162195,0.014627
1776366706455778391,/odom,"pos_x,pos_y,orient_z",0.0275,0.0294,-0.1153
1776366706456318387,/encoders,"encoder_left,encoder_right",0,29928853
1776366706456844398,/motor_speed,speed_setting,50
1776366706555783532,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.204195,0.015757,9.256948,-0.053432,0.014210,0.116474,-0.005785,0.161446,0.019919
1776366706556656249,/odom,"pos_x,pos_y,orient_z",0.0275,0.0294,-0.1153
1776366706557409791,/encoders,"encoder_left,encoder_right",0,29929459
1776366706558165190,/motor_speed,speed_setting,50
1776366706654899795,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.094974,-0.302676,9.228171,-0.038992,0.008838,0.108966,-0.007522,0.161992,0.025452
1776366706655911303,/odom,"pos_x,pos_y,orient_z",0.0363,0.0273,-0.1022
1776366706658829053,/encoders,"encoder_left,encoder_right",0,29930636
1776366706660193475,/motor_speed,speed_setting,50
1776366706755452356,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.085447,-0.083711,9.120700,-0.043275,0.003583,0.092866,-0.010131,0.163131,0.030128
1776366706757054358,/odom,"pos_x,pos_y,orient_z",0.0363,0.0273,-0.1022
1776366706758270709,/encoders,"encoder_left,encoder_right",0,29931476
1776366706759012123,/motor_speed,speed_setting,50
1776366706855763944,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.330020,0.141382,9.476698,-0.052341,-0.004597,0.098297,-0.012834,0.164597,0.035072
1776366706856638581,/odom,"pos_x,pos_y,orient_z",0.0456,0.0253,-0.0884
1776366706857443359,/encoders,"encoder_left,encoder_right",0,29932261
1776366706858230759,/motor_speed,speed_setting,50
1776366706955949927,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.311191,0.041484,9.235754,-0.030948,-0.005266,0.104194,-0.013712,0.165547,0.039938
1776366706956699757,/odom,"pos_x,pos_y,orient_z",0.0456,0.0253,-0.0884
1776366706957407121,/encoders,"encoder_left,encoder_right",0,29933294
1776366706958076724,/motor_speed,speed_setting,50
1776366707055013963,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.258881,-0.229569,9.326378,-0.030444,0.011059,0.105189,-0.013275,0.166552,0.045049
1776366707056265579,/odom,"pos_x,pos_y,orient_z",0.0532,0.0240,-0.0772
1776366707058042535,/encoders,"encoder_left,encoder_right",0,29934076
1776366707059297287,/motor_speed,speed_setting,50
1776366707155542523,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.213722,-0.046155,9.202129,-0.042696,-0.001194,0.127304,-0.012657,0.166535,0.051709
1776366707156743608,/odom,"pos_x,pos_y,orient_z",0.0532,0.0240,-0.0772
1776366707157566531,/encoders,"encoder_left,encoder_right",0,29934912
1776366707158495762,/motor_speed,speed_setting,50
1776366707255238559,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.147259,-0.181532,9.233032,-0.048056,0.004731,0.128344,-0.013311,0.165977,0.059157
1776366707256492064,/odom,"pos_x,pos_y,orient_z",0.0631,0.0225,-0.0626
1776366707257655548,/encoders,"encoder_left,encoder_right",0,29936148
1776366707258512616,/motor_speed,speed_setting,50
1776366707354917123,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.420413,-1.284378,8.852464,-0.035322,0.020996,0.059433,-0.014966,0.166224,0.064995
1776366707355856020,/odom,"pos_x,pos_y,orient_z",0.0631,0.0225,-0.0626
1776366707357029296,/encoders,"encoder_left,encoder_right",0,29936760
1776366707357976609,/motor_speed,speed_setting,50
1776366707455065696,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.208897,-0.562493,9.180843,0.019161,0.005263,-0.036735,-0.016696,0.166756,0.065068
1776366707456188633,/odom,"pos_x,pos_y,orient_z",0.0677,0.0219,-0.0558
1776366707457623139,/encoders,"encoder_left,encoder_right",0,29936764
1776366707458522289,/motor_speed,speed_setting,50
1776366707555474185,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.774337,-0.639295,9.435040,0.031424,-0.003682,-0.088325,-0.017705,0.165974,0.061263
1776366707556421338,/odom,"pos_x,pos_y,orient_z",0.0677,0.0219,-0.0558
1776366707557308423,/encoders,"encoder_left,encoder_right",0,29936750
1776366707558201397,/motor_speed,speed_setting,50
1776366707655802766,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.755358,-0.475032,9.396757,0.044196,0.005466,-0.131394,-0.017492,0.164536,0.055488
1776366707656684732,/odom,"pos_x,pos_y,orient_z",0.0674,0.0219,-0.0563
1776366707657718769,/encoders,"encoder_left,encoder_right",0,29936684
1776366707658750630,/motor_speed,speed_setting,50
1776366707755724127,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.700672,-0.991174,9.516101,0.074057,-0.002015,-0.232982,-0.017037,0.163474,0.046188
1776366707756947550,/odom,"pos_x,pos_y,orient_z",0.0674,0.0219,-0.0563
1776366707758453899,/encoders,"encoder_left,encoder_right",0,29936683
1776366707759443070,/motor_speed,speed_setting,50
1776366707854868263,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.643586,-0.752971,9.196167,0.117696,0.020972,-0.400330,-0.015061,0.162547,0.028714
1776366707855566507,/odom,"pos_x,pos_y,orient_z",0.0674,0.0219,-0.0564
1776366707856120392,/encoders,"encoder_left,encoder_right",0,29936691
1776366707856654371,/motor_speed,speed_setting,50
1776366707955254928,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.263607,0.234436,9.371531,0.138696,-0.023321,-0.344183,-0.011766,0.161410,0.007119
1776366707956194752,/odom,"pos_x,pos_y,orient_z",0.0674,0.0219,-0.0564
1776366707957356924,/encoders,"encoder_left,encoder_right",0,29936698
1776366707958517687,/motor_speed,speed_setting,50
1776366708054981526,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.772056,0.534578,9.248678,0.101198,0.023498,-0.312168,-0.006673,0.161946,-0.011150
1776366708056006603,/odom,"pos_x,pos_y,orient_z",0.0685,0.0218,-0.0548
1776366708057177319,/encoders,"encoder_left,encoder_right",0,29936914
1776366708058472874,/motor_speed,speed_setting,50
1776366708155069711,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.574793,1.170740,9.219275,0.066135,-0.008101,-0.146373,-0.002942,0.162412,-0.022898
1776366708155796404,/odom,"pos_x,pos_y,orient_z",0.0685,0.0218,-0.0548
1776366708156349489,/encoders,"encoder_left,encoder_right",0,29937962
1776366708157222174,/motor_speed,speed_setting,50
1776366708254835767,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-3.807638,0.567758,9.222508,0.003128,0.005854,-0.022767,-0.000765,0.163474,-0.026992
1776366708255495161,/odom,"pos_x,pos_y,orient_z",0.0778,0.0208,-0.0410
1776366708256393832,/encoders,"encoder_left,encoder_right",0,29939385
1776366708257186352,/motor_speed,speed_setting,50
1776366708355060695,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-2.273089,0.609633,9.313959,0.000083,-0.000012,0.129435,0.000332,0.163517,-0.022766
1776366708355679255,/odom,"pos_x,pos_y,orient_z",0.0778,0.0208,-0.0410
1776366708356225075,/encoders,"encoder_left,encoder_right",0,29941142
1776366708356795121,/motor_speed,speed_setting,50
1776366708454843521,/zed/zed_node/imu/data,"accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z",-1.852607,-0.640333,9.160687,-0.030919,0.009984,0.163804,-0.000529,0.161981,-0.014412
